topic,keyword,importance
1,contrast,0.017581934
1,enhance,0.016826222
1,dose,0.016276307
1,image,0.01564454
1,patient,0.013397894
1,surgical,0.011491268
1,surgeon,0.010494569
1,training,0.01012255
1,endoscope,0.00962589
1,report,0.008397296
1,procedure,0.0078006913
1,method,0.007783882
1,aim,0.007333925
1,study,0.007100691
1,tissue,0.006989112
1,recent,0.006942834
1,surgery,0.006793471
1,risk,0.006793422
1,gbca,0.006739964
1,simulation,0.006516477
1,exam,0.006363072
1,full,0.005930566
1,safety,0.0059153424
1,model,0.0058999876
1,usage,0.0058041923
1,exposure,0.0057312665
1,human,0.005489063
1,cancer,0.0054645543
1,radiation,0.005456474
1,system,0.0054436517
2,cell,0.033536654
2,nerve,0.031817146
2,injury,0.020320466
2,chronic,0.01419758
2,damage,0.01419308
2,surgical,0.013453375
2,pain,0.013333912
2,iatrogenic_nerve,0.012415253
2,surgery,0.012306259
2,healthcare,0.008948827
2,post,0.008114706
2,risk,0.008099048
2,image,0.007011188
2,patient,0.0068988516
2,clinical,0.006657539
2,navigation,0.0063566286
2,procedure,0.006255583
2,accessory,0.006222611
2,spinal,0.006222594
2,common,0.006138135
2,regard,0.005359548
2,architecture,0.0053185574
2,life,0.0051744925
2,significant,0.0050595924
2,grow,0.0050213225
2,therapy,0.0049817176
2,tumor,0.004935102
2,even,0.004890811
2,cancer,0.004878568
2,lesion,0.0046874178
3,system,0.031020258
3,performance,0.012435347
3,tissue,0.012220772
3,tool,0.010880914
3,patient,0.0108759785
3,provide,0.010723683
3,feedback,0.00989682
3,aim,0.009071486
3,surgery,0.008323658
3,non,0.007689442
3,optical,0.0074206726
3,ability,0.0071521793
3,target,0.007081129
3,image,0.0065494543
3,therapist,0.006444557
3,network,0.00644442
3,paradigm,0.0064442535
3,monitor,0.0059714033
3,parathyroid_gland,0.0059557883
3,real,0.005722374
3,thyroid,0.005674093
3,project,0.0056272573
3,device,0.0056125065
3,clinical,0.005593171
3,available,0.0052536004
3,integrate,0.0051771896
3,framework,0.004865373
3,trial,0.004862992
3,rehabilitation,0.0047774687
3,imaging,0.004615388
4,phantom,0.015507293
4,procedure,0.013179206
4,diagnosis,0.011965114
4,quantitative,0.011786824
4,guidance,0.010248351
4,perform,0.009935894
4,time,0.008935101
4,needle,0.008325792
4,site,0.008172143
4,physician,0.008125233
4,technique,0.008054807
4,bone,0.007976222
4,instrument,0.007956414
4,assessment,0.0073846295
4,biomarker,0.007364078
4,allow,0.0072449343
4,accurate,0.0071485327
4,antibody,0.006795301
4,step,0.0065289545
4,device,0.006492801
4,disease,0.006404439
4,test,0.0063617253
4,guide,0.0063261907
4,label,0.006174459
4,monitoring,0.0061509553
4,environment,0.0060102176
4,tumor,0.005899987
4,assay,0.0058711385
4,mri,0.005235018
4,highly,0.0051894863
5,patient,0.017018294
5,risk,0.011254494
5,study,0.010933437
5,disease,0.009823337
5,early,0.009570952
5,protein,0.008307886
5,sample,0.008194656
5,cell,0.008013074
5,lead,0.007889346
5,detect,0.0076826015
5,robust,0.007579027
5,identify,0.007484839
5,establish,0.0073258244
5,magnet,0.0071130176
5,pregnancy,0.006745381
5,production,0.0065906383
5,analysis,0.0063481494
5,radiotracer,0.0062859533
5,such,0.0062158746
5,small,0.0059278947
5,associate,0.005769522
5,specific,0.0055675246
5,increase,0.005540669
5,thus,0.0055144797
5,demonstrate,0.0054356665
5,development,0.005056685
5,blood,0.0050047203
5,specimen,0.004881262
5,therapy,0.004775855
5,infection,0.0047674603
6,high,0.032117363
6,ray,0.026928328
6,imaging,0.023763197
6,growth,0.020707121
6,application,0.014206097
6,commercial,0.013740351
6,quality,0.013688279
6,low,0.012812009
6,material,0.012407039
6,image,0.012068463
6,time,0.011178928
6,grow,0.010875873
6,device,0.0099628195
6,medical,0.009752314
6,detector,0.009566034
6,scintillator,0.008910024
6,sensor,0.008805216
6,energy,0.008594592
6,approximately,0.008519708
6,performance,0.008415932
6,base,0.008153073
6,conversion,0.008129745
6,direct,0.007993802
6,rate,0.0075185033
6,obtain,0.007458758
6,radiation,0.0073452583
6,fast,0.0072738226
6,semiconductor,0.0072325724
6,spatial_resolution,0.0071215457
6,sensitivity,0.0070300736
7,platform,0.019855445
7,phase,0.0160214
7,grating,0.014874343
7,training,0.013834712
7,ray,0.012902802
7,imaging,0.011715398
7,fluid,0.009879761
7,include,0.0092346035
7,skill,0.008581571
7,validate,0.008413108
7,realism,0.008197893
7,period,0.007975893
7,high,0.007341222
7,cancer,0.007124776
7,energy,0.0069854762
7,pathology,0.0066660885
7,medical,0.0066406154
7,hypothermia,0.0066089625
7,large,0.006346864
7,utilize,0.006243101
7,none,0.0058146603
7,process,0.005658882
7,utility,0.005579601
7,liver,0.0053151804
7,critical,0.005216417
7,area,0.0050146314
7,kev,0.0050138724
7,group,0.004842727
7,true,0.0048377244
7,model,0.004747204
8,quality,0.041649293
8,dose,0.02925372
8,image,0.029034033
8,radiation,0.02838622
8,scan,0.016103886
8,performance,0.015644137
8,cancer,0.012160181
8,patient,0.012155399
8,value,0.011294251
8,imaging,0.01037119
8,device,0.00966381
8,ensure,0.008981074
8,practice,0.008632345
8,address,0.008047957
8,slice,0.0073187975
8,care,0.0072545083
8,prototype,0.007144415
8,limited,0.0067974585
8,objective,0.0067962576
8,clinician,0.00665124
8,reduction,0.0061145057
8,safety,0.0061087464
8,high,0.0059498646
8,medical,0.00553378
8,technique,0.005509677
8,unfortunately,0.005161034
8,location,0.0051440583
8,datum,0.005095354
8,assessment,0.0050233244
8,simultaneously,0.004928391
9,deep,0.016261242
9,light,0.01412298
9,optical,0.013740471
9,modular,0.011713676
9,instrument,0.011637159
9,imaging,0.0115229655
9,laser,0.011087258
9,molecule,0.010192387
9,cell,0.0098956255
9,fetal,0.0096010575
9,microscopy,0.008397259
9,localization,0.007986607
9,study,0.0077599725
9,real,0.007593404
9,novel,0.0074524153
9,automate,0.007384394
9,point,0.00737888
9,design,0.0070933453
9,enable,0.0063785445
9,provide,0.0061556087
9,single,0.0059364373
9,resolution,0.0056179664
9,commercial,0.005580029
9,easily,0.0054692696
9,integrate,0.005239744
9,field_view,0.00521091
9,solution,0.0052070143
9,market,0.0052032555
9,include,0.005105636
9,development,0.005053731
10,pathology,0.047215536
10,propose,0.02683334
10,pathologist,0.022604207
10,treatment,0.015806772
10,deep_learning,0.015531146
10,medical,0.014874685
10,allow,0.012747864
10,also,0.012390142
10,analysis,0.01185446
10,tissue,0.011674188
10,evaluate,0.010579881
10,build,0.010088698
10,enable,0.00993979
10,endoscope,0.0098079145
10,purpose,0.009025931
10,probe,0.008824197
10,procedure,0.008796624
10,machine_learn,0.008131797
10,cost,0.008125203
