topic,keyword,importance
1,dose,0.032241307
1,image,0.026047314
1,training,0.025692623
1,enhance,0.025682457
1,patient,0.024254754
1,contrast,0.023496518
1,surgical,0.015438127
1,risk,0.013563533
1,report,0.011723797
1,safety,0.01072358
1,procedure,0.010179741
1,skill,0.009962458
1,surgeon,0.009873652
1,gbca,0.009563372
1,simulation,0.009369122
1,soft,0.0091029545
1,aim,0.008433111
1,exam,0.008348584
1,usage,0.007869858
1,phase,0.007646356
1,method,0.007061337
1,low,0.0069826413
1,model,0.0067272778
1,recent,0.0067030042
1,exposure,0.0066796737
1,insertion,0.006675697
1,surgery,0.00660337
1,ensure,0.006557351
1,practice,0.006539489
1,anatomy,0.006432874
2,cell,0.046244506
2,clinical,0.015329667
2,cancer,0.013632455
2,enable,0.012937259
2,tumor,0.012845788
2,assay,0.011767652
2,provide,0.011117257
2,image,0.010316564
2,sensitivity,0.009630194
2,intact,0.009369628
2,fetal,0.008981661
2,visualization,0.0087608285
2,patient,0.008488306
2,first,0.008241921
2,product,0.008167259
2,additionally,0.007859786
2,injury,0.007398143
2,animal,0.0073336526
2,survival,0.00686222
2,challenge,0.006593105
2,margin,0.006317681
2,therapeutic,0.006305037
2,detection,0.0060118125
2,wide,0.005843134
2,result,0.005823715
2,scale,0.00575339
2,need,0.0056902985
2,optimal,0.005593518
2,imaging,0.0055777235
2,therapy,0.005570439
3,system,0.033517744
3,tissue,0.022102525
3,patient,0.014191867
3,performance,0.013165387
3,surgery,0.01115845
3,feedback,0.0106922155
3,optical,0.010226119
3,target,0.009481662
3,therapist,0.009332041
3,aim,0.009330078
3,non,0.009131564
3,parathyroid_gland,0.008623721
3,thyroid,0.008209107
3,clinical,0.007888501
3,real,0.007821667
3,paradigm,0.0076404116
3,integrate,0.007069683
3,study,0.007042964
3,rehabilitation,0.0069164657
3,viable,0.00677671
3,provide,0.0065642986
3,trial,0.006527122
3,robot,0.006061941
3,ability,0.0057798093
3,session,0.005707767
3,imaging,0.005683847
3,fat,0.005498721
3,potentially,0.005487662
3,invasive,0.005480195
3,viability,0.005357913
4,phantom,0.04205806
4,quantitative,0.038036626
4,stiffness,0.023523685
4,liver,0.02314449
4,biomarker,0.021311443
4,tissue,0.016479589
4,fibrosis,0.014253894
4,staging,0.013854856
4,failure,0.013777815
4,trial,0.013179293
4,disease,0.011913128
4,successful,0.011306161
4,need,0.009370796
4,mimic,0.009182955
4,feasibility,0.009138243
4,development,0.008904767
4,diagnosis,0.008589976
4,quality_assurance,0.00854171
4,protocol,0.008420475
4,patch,0.007788054
4,value,0.0076156342
4,treatment,0.007478163
4,manufacturing,0.0072975103
4,design,0.0071434253
4,repair,0.007095565
4,evaluate,0.0068654246
4,material,0.0066127544
4,fraction,0.006505573
4,feature,0.0063634547
4,fat_iron,0.006329852
5,lead,0.0132648945
5,study,0.011666709
5,automate,0.010190081
5,patient,0.008603335
5,development,0.008339539
5,protein,0.0077928705
5,production,0.0076625557
5,cell,0.007573456
5,enable,0.0071366434
5,demonstrate,0.0069720224
5,robust,0.0069095124
5,early,0.0069094445
5,pregnancy,0.0066680107
5,cost,0.006588963
5,detect,0.0064272783
5,radiotracer,0.006426906
5,establish,0.0057905847
5,thus,0.005402601
5,disease,0.005382759
5,slide,0.0051599154
5,quantify,0.0051306323
5,level,0.0050709485
5,death,0.005007933
5,identify,0.004872949
5,cause,0.004857312
5,expect,0.0047222367
5,need,0.004515055
5,specific,0.004400136
5,increase,0.004322678
5,droplet,0.004277735
6,high,0.041421965
6,growth,0.032021295
6,ray,0.026536644
6,imaging,0.024816133
6,application,0.01833785
6,material,0.016084263
6,grow,0.015491257
6,commercial,0.014422406
6,time,0.013472377
6,low,0.013434528
6,device,0.013297399
6,obtain,0.012540926
6,quality,0.012308472
6,medical,0.011804637
6,energy,0.011273441
6,performance,0.011180601
6,sensor,0.011112239
6,scintillator,0.010625417
6,image,0.010610298
6,base,0.010363642
6,approximately,0.010098287
6,conversion,0.010098038
6,direct,0.00935972
6,semiconductor,0.00919648
6,spatial_resolution,0.009102988
6,market,0.009067726
6,radiation,0.008840521
6,rate,0.008334855
6,fast,0.008318328
6,fpxi,0.008124822
7,patient,0.019376887
7,disease,0.015544585
7,early,0.014313956
7,grating,0.012267878
7,phase,0.011852836
7,saliva,0.011160121
7,outbreak,0.011158209
7,ray,0.010639932
7,virus,0.010344694
7,covid,0.010275135
7,model,0.00969396
7,progression,0.009666842
7,such,0.0094030695
7,sample,0.009176213
7,rate,0.008901733
7,infectious,0.00838418
7,sequence,0.008384167
7,viral,0.0083841
7,respiratory,0.008383371
7,period,0.007868027
7,estimate,0.0077274353
7,risk,0.0076282644
7,predict,0.0072363317
7,imaging,0.0069785467
7,study,0.0069720936
7,area,0.0069029494
7,remain,0.006574336
7,identify,0.0064185522
7,infection,0.0060907677
7,demonstration,0.0059281974
8,quality,0.03822964
8,image,0.03131138
8,radiation,0.029506302
8,dose,0.021340907
8,performance,0.015049093
8,scan,0.014668616
8,value,0.010416351
8,technique,0.01008678
8,care,0.01006411
8,cancer,0.009657388
8,medical,0.00836907
8,assessment,0.008211454
8,imaging,0.008052755
8,patient,0.007673015
8,analysis,0.007617149
8,deep_learning,0.0073947655
8,address,0.007174338
8,slice,0.0070700385
8,reduction,0.0067840843
8,ensure,0.006760097
8,objective,0.006612039
8,deep,0.005832207
8,treatment,0.0057480657
8,limited,0.0055913134
8,monitoring,0.005570989
8,screening,0.0054991907
8,implementation,0.005494164
8,hospital,0.0053905556
8,practice,0.0052909334
8,device,0.0052299313
9,imaging,0.019535877
9,study,0.018866362
9,instrument,0.013856164
9,commercialization,0.013114463
9,optical,0.012287798
9,multi,0.010800649
9,localization,0.010333912
9,novel,0.009557721
9,architecture,0.009556819
9,point,0.009469547
9,diagnostic,0.009398788
9,sensitivity,0.009390827
9,microscopy,0.009228795
9,development,0.0089738015
9,limit,0.008835697
9,cell,0.008694026
9,design,0.008572278
9,volumetric,0.008420002
9,modular,0.007892378
9,real,0.007854621
9,state_art,0.007848239
9,suitable,0.007709421
9,commercial,0.0074438658
9,molecule,0.007345804
9,market,0.0070536034
9,attenuation,0.007028213
9,advance,0.0066733616
9,achieve,0.0066339634
9,field_view,0.0065645124
9,improve,0.006468612
10,nerve,0.037222344
10,pathology,0.02741365
10,procedure,0.02151213
10,surgical,0.021297256
10,propose,0.020603744
10,endoscope,0.01858675
10,damage,0.017511524
10,injury,0.017271403
10,surgery,0.014705546
10,iatrogenic_nerve,0.014346991
10,chronic,0.014032516
10,pain,0.012757833
10,pathologist,0.011963536
10,common,0.00889379
10,healthcare,0.008474193
10,enable,0.00839942
10,post,0.00802996
10,spinal,0.007188853
10,accessory,0.007187445
10,tissue,0.007085816
10,risk,0.0063059493
10,lesion,0.006169257
10,instrument,0.005862182
10,loss,0.0058449274
10,primary,0.005838641
10,thyroidectomy,0.0053734016
10,cost,0.005215461
10,respectively,0.005212509
10,grow,0.005193001
10,even,0.0051329955
11,imaging,0.018631114
11,image,0.015786111
11,source,0.012870423
11,device,0.008806866
11,technology,0.008460363
11,functional,0.00834684
11,datum,0.007811158
11,individual,0.0074862363
11,clinical,0.007293161
11,prototype,0.0066404096
11,care,0.0066227615
11,support,0.0064774007
11,include,0.006359497
11,effective,0.005977369
11,test,0.005867481
11,collect,0.005524237
11,aim,0.0054527414
11,mobility,0.005423582
11,multi,0.0053091114
11,resolution,0.0050509884
11,software,0.0050200084
11,analysis,0.004913685
11,monitor,0.0048432457
11,measurement,0.004778772
11,human,0.0047499496
11,detector,0.004744701
11,associate,0.004742673
11,diagnosis,0.0046824594
11,hardware,0.0044923886
11,health,0.004430534
12,volume,0.023861904
12,cardiac,0.023251142
12,surgery,0.019584697
12,age,0.019451588
12,patient,0.016216736
12,proper,0.0153052155
12,risk,0.01236105
12,treatment,0.012229984
12,staff,0.0110189
12,recovery,0.00924518
12,liver,0.009012088
12,state,0.008913018
12,course,0.008613637
12,hospital,0.008100194
12,situation,0.007987368
12,population,0.007903288
12,heart,0.0077977283
12,increase,0.007726183
12,diagnosis,0.0076406393
12,status,0.007361368
12,measure,0.007360797
12,unexplained_hypotension,0.007360595
12,compliance,0.0073605464
12,hypotensive,0.0073603946
12,implant,0.0070953025
12,fibrosis,0.0064107925
12,rapidly,0.0064073047
12,early,0.0062607094
12,relate,0.0058180573
12,response,0.0057938457
13,prosthetic,0.029969027
13,loss,0.020201052
13,partial_hand,0.019347461
13,need,0.018991
13,force,0.01737577
13,finger,0.016234862
13,control,0.015292743
13,provide,0.014125399
13,patient,0.012999561
13,product,0.012701229
13,hand,0.012491538
13,people,0.012193086
13,prosthesis,0.011367808
13,work,0.011042739
13,sensor,0.011038726
13,commercial,0.009922568
13,solution,0.009480893
13,limb,0.009112427
13,meet,0.008718109
13,prosthetist,0.008707984
13,power,0.008654237
13,opportunity,0.0076867808
13,digit,0.007604102
13,launch,0.007603588
13,component,0.0074254842
13,mechanical,0.0072612213
13,user,0.0069025676
13,begin,0.0064626513
13,very,0.0064277304
13,focus,0.0062738867
14,fibrin,0.022567807
14,particle,0.016151695
14,plaque,0.016151194
14,detection,0.012737237
14,magnetic,0.0111773955
14,seroma,0.009735722
14,abdominoplasty,0.008131647
14,adhesive,0.008131463
14,adhesion,0.008131417
14,aqueous,0.008125263
14,tissue,0.007521744
14,stability,0.0068151928
14,stenosis,0.006527192
14,carotid,0.0065270388
14,sensitivity,0.0063691637
14,ongoing,0.0054319357
14,proposal,0.0053506414
14,include,0.004923814
14,outcome,0.0049235797
14,super,0.0049235444
14,nanoparticle,0.004923511
14,formation,0.004923497
14,carotid_artery,0.004923486
14,elastic,0.004921291
14,present,0.0049209474
14,problem,0.0048474744
14,strong,0.0047423537
14,stable,0.0045859795
14,specific,0.004218281
14,mechanism,0.0033246197
15,system,0.02858616
15,coil,0.025432857
15,patient,0.020232122
15,aim,0.01475521
15,array,0.014404124
15,small,0.013778036
15,magnet,0.013424157
15,large,0.01342017
15,stone,0.011828676
15,head_neck,0.010637406
15,make,0.010494824
15,remove,0.009781551
15,tip,0.009037805
15,surgeon,0.008895191
15,device,0.008719252
15,basket,0.008458829
15,radiation,0.007598111
15,tube,0.007207594
15,hardware,0.007162988
15,treatment,0.0071183
15,port,0.0070873452
15,therapy,0.0069548204
15,new,0.006901848
15,anatomy,0.0068918336
15,suite,0.006764253
15,compatible,0.006762552
15,technology,0.0067294394
15,image,0.0067177475
15,attach,0.0065522143
15,cable,0.006480765
16,system,0.0476692
16,low,0.023685146
16,image,0.015075992
16,microscope,0.014729952
16,scanner,0.013108929
16,current,0.012309216
16,much,0.011992086
16,high,0.011957958
16,noise,0.011886199
16,area,0.011409988
16,compact,0.010366511
16,cost,0.0102074025
16,detector,0.01000826
16,pixel,0.009946073
16,resolution,0.009037521
16,bone,0.008873614
16,surgical,0.008476181
16,design,0.007852203
16,sensitivity,0.007347222
16,realistic,0.0069041513
16,short,0.006717683
16,instrument,0.0066608535
16,length,0.0066526458
16,stage,0.006492756
16,imaging,0.0061944756
16,require,0.006068154
16,input,0.0060453126
16,relevant,0.005713479
16,power,0.005598598
16,capability,0.0052754497
17,lesion,0.070151925
17,needle,0.029115489
17,ultrasound,0.025728047
17,liver,0.0244286
17,focal,0.021504125
17,cancer,0.020157287
17,placement,0.017728116
17,therapy,0.017132731
17,rate,0.01604272
17,pose,0.010269538
17,navigate,0.008857628
17,ablation,0.008856447
17,intermediate,0.0088563105
17,hand,0.00782679
17,pca,0.0076260436
17,pediatric,0.0073367343
17,high,0.0073363106
17,modality,0.007302549
17,guide,0.0069399583
17,target,0.0063430564
17,accurate,0.005749984
17,improvement,0.0057009417
17,mri,0.0052329744
17,option,0.0052327923
17,preclinical,0.0049003414
17,treat,0.0046787467
17,team,0.0046562552
17,cryoablation,0.0046173977
17,prostate,0.0046173334
17,vision,0.004616777
18,cell,0.03196832
18,platform,0.03170393
18,drug,0.028731234
18,sample,0.017998833
18,culture,0.017433578
18,throughput,0.015305829
18,high,0.012451801
18,result,0.011859185
18,cryo,0.011563572
18,tissue,0.011156656
18,biomimetic,0.011027863
18,kind,0.010264242
18,development,0.0094608385
18,mechanical,0.009396098
18,accurate,0.0093217995
18,challenge,0.009175419
18,success,0.008732397
18,transfer,0.008568366
18,cue,0.007806132
18,assay,0.0074709104
18,measurement,0.007230235
18,hemodynamic,0.00716728
18,workflow,0.006823959
18,niche,0.006702126
18,biosensor,0.0066953115
18,property,0.006634134
18,tool,0.0063553876
18,microscopy,0.0058689956
18,maturity,0.0055988985
18,contractility,0.005598892
19,cost,0.03155542
19,increase,0.025837464
19,resolution,0.023487182
19,low,0.02273515
19,material,0.021393476
19,detection,0.020113196
19,time,0.01931951
19,high,0.017156474
19,fast,0.016206818
19,property,0.015388485
19,well,0.013400547
19,volume,0.0130542675
19,scanner,0.011408989
19,energy,0.011348947
19,timing,0.011012291
19,scintillation,0.011012275
19,long,0.0110119935
19,crystal,0.011005004
19,require,0.01093448
19,light,0.009390109
19,yield,0.009229787
19,achieve,0.009191427
19,sensitivity,0.008646583
19,screening,0.008413345
19,reduce,0.008241239
19,goal,0.00819611
19,dope,0.007983985
19,produce,0.007424615
19,performance,0.0073743295
19,excellent,0.0073561487
20,imaging,0.016389595
20,prototype,0.015286945
20,application,0.012524163
20,limitation,0.0105212545
20,new,0.010320916
20,research,0.01019177
20,contrast,0.009503144
20,ultrasound,0.009502059
20,tracer,0.009212938
20,instrument,0.009203733
20,structure,0.008683319
20,method,0.008638318
20,key,0.008566309
20,molecular,0.0080121355
20,improve,0.0074643884
20,sensitive,0.007420938
20,lab,0.007418504
20,project,0.007255098
20,cell,0.006855084
20,technique,0.0064903544
20,target,0.006429558
20,surgical,0.006236115
20,expand,0.0058532273
20,treatment,0.005812659
20,as,0.0057221875
20,commercialize,0.0054693143
20,spectroscopy,0.0054584867
20,substantial,0.005391262
20,different,0.005251614
20,reporter,0.0052362895
21,device,0.025629317
