topic,keyword,importance
1,contrast,0.01818395
1,enhance,0.017715609
1,dose,0.016363354
1,training,0.015402303
1,image,0.012035144
1,patient,0.008562746
1,report,0.008334905
1,platform,0.0076558697
1,skill,0.007605886
1,aim,0.0072842636
1,gbca,0.007077558
1,procedure,0.0067287986
1,method,0.0066121444
1,tissue,0.0066097938
1,exposure,0.0062141414
1,usage,0.0062066615
1,high,0.0061826925
1,exam,0.0059698373
1,surgeon,0.005842591
1,more,0.0056696367
1,human,0.005652208
1,full,0.0056147994
1,recent,0.0054884967
1,simulation,0.005480144
1,radiation,0.0054667755
1,current,0.005351383
1,soft,0.0053161215
1,model,0.0052898075
1,low,0.005284183
1,insertion,0.0049396204
2,nerve,0.018768305
2,surgical,0.0150987515
2,injury,0.012125989
2,pathology,0.011394398
2,cancer,0.009469361
2,chronic,0.009464128
2,surgery,0.009127689
2,damage,0.008756993
2,lesion,0.00852237
2,pain,0.007775316
2,clinical,0.0074858037
2,iatrogenic_nerve,0.007240045
2,enable,0.00656853
2,model,0.0065016705
2,propose,0.0061778007
2,cell,0.006023149
2,pathologist,0.0058154515
2,procedure,0.0055700648
2,post,0.005442884
2,deep_learning,0.0053302636
2,tumor,0.0052176244
2,healthcare,0.0051662335
2,provide,0.004984445
2,image,0.0049780617
2,risk,0.0047833626
2,system,0.0044612805
2,patient,0.004416486
2,small,0.0043698363
2,intact,0.0043358696
2,tissue,0.0042289933
3,system,0.02773703
3,patient,0.012157496
3,tissue,0.01184596
3,datum,0.0101745045
3,surgery,0.009703485
3,performance,0.009637136
3,tool,0.009011159
3,target,0.00786054
3,surgical,0.0073203114
3,provide,0.0068443036
3,feedback,0.006412213
3,aim,0.00627205
3,optical,0.0061657876
3,device,0.005876603
3,paradigm,0.005419907
3,therapist,0.005419872
3,network,0.0054197577
3,measure,0.0053961216
3,real,0.005144504
3,non,0.005032201
3,parathyroid_gland,0.0050094295
3,ability,0.0048318566
3,thyroid,0.004777642
3,surgeon,0.004736255
3,gpu,0.004465287
3,integrate,0.004293734
3,available,0.0041937367
3,help,0.0041391663
3,clinical,0.0040898854
3,rehabilitation,0.0040196828
4,phantom,0.02080207
4,quantitative,0.015669739
4,liver,0.013739632
4,antibody,0.011819412
4,stiffness,0.010668527
4,clinician,0.010475522
4,site,0.010404293
4,fibrosis,0.009999513
4,biomarker,0.009606015
4,test,0.0084766615
4,design,0.007826399
4,accurate,0.007722882
4,disease,0.0074218917
4,procedure,0.0070579713
4,surgical,0.0067117955
4,step,0.0066557107
4,bind,0.0064289146
4,diagnosis,0.006107973
4,assay,0.0059134667
4,needle,0.005786418
4,create,0.0056612766
4,reusable,0.0056343973
4,trial,0.0056148637
4,infection,0.0054690037
4,patch,0.005381263
4,reporter,0.0053696483
4,qa,0.0051732957
4,tissue,0.0048681493
4,mechanical,0.004827068
4,mri,0.004807004
5,cell,0.03236763
5,detect,0.009377768
5,infection,0.00911737
5,assay,0.008717177
5,disease,0.008497544
5,protein,0.00831675
5,patient,0.008141957
5,such,0.0075464863
5,radiotracer,0.0073812185
5,sample,0.007196142
5,identify,0.0069462787
5,study,0.0065268255
5,early,0.006049252
5,drug,0.0060296175
5,culture,0.0059406557
5,rapid,0.005486318
5,result,0.005194504
5,blood,0.0047592567
5,therapy,0.0046273037
5,care,0.004469327
5,trophoblast,0.004304876
5,quantify,0.0042424337
5,production,0.004238961
5,dermatologist,0.0042046155
5,establish,0.004183255
5,product,0.0041666133
5,sequence,0.0041061286
5,also,0.004074014
5,vivo,0.0039647636
5,genetic,0.0039561326
6,cost,0.026039284
6,low,0.022634394
6,coil,0.018380478
6,material,0.017274901
6,system,0.015567457
6,resolution,0.015072255
6,increase,0.014799216
6,scanner,0.011866905
6,time,0.011168492
6,array,0.010007977
6,fast,0.010006125
6,detection,0.009939814
6,require,0.009714649
6,property,0.009430995
6,high,0.008831448
6,energy,0.008078391
6,performance,0.0080744475
6,radiation,0.0077383816
6,crystal,0.007619156
6,long,0.0075521395
6,produce,0.007207405
6,head_neck,0.007133872
6,sensitivity,0.0071157184
6,goal,0.0066404697
6,limit,0.006315223
6,volume,0.0060742204
6,patient,0.00605072
6,ultra,0.0059844637
6,well,0.005968217
6,scintillation,0.005849169
7,ray,0.037220787
7,imaging,0.020991474
7,energy,0.0144064985
7,sensor,0.01262456
7,grating,0.012565294
7,base,0.011729816
7,detector,0.011640053
7,conversion,0.011162808
7,sensitivity,0.011030927
7,high,0.010767571
7,application,0.01070961
7,semiconductor,0.010411074
7,direct,0.010011498
7,fpxi,0.009240019
7,signal,0.008950441
7,scintillator,0.008788233
7,electronic,0.0085176695
7,period,0.0075774523
7,fluoroscopy,0.007361128
7,area,0.0067956196
7,digital,0.0066675874
7,charge,0.0065173693
7,large,0.0064023663
7,phase,0.0061990484
7,limit,0.0060418095
7,image,0.006010525
7,spatial_resolution,0.0058372654
7,program,0.0058118575
7,indirect,0.0050843675
7,obtain,0.005083615
8,quality,0.030748477
8,image,0.024663135
8,dose,0.020106535
8,radiation,0.019888945
8,patient,0.014233537
8,performance,0.013632309
8,high,0.012138825
8,imaging,0.011277112
8,scan,0.008965086
8,medical,0.008728781
8,device,0.008410823
8,growth,0.0076248953
8,value,0.0072584064
8,low,0.0071270443
8,assessment,0.0067226593
8,technique,0.006539969
8,ensure,0.0060589947
8,increase,0.0059364852
8,practice,0.005383085
8,reduction,0.0052207974
8,pixel,0.004842013
8,prototype,0.0047903247
8,risk,0.004758035
8,commercial,0.0046992945
8,pregnancy,0.0046609323
8,limited,0.0046435455
8,rate,0.004637113
8,address,0.00446866
8,care,0.004450542
8,radiopharmaceutical,0.004363494
9,instrument,0.012761712
9,endoscope,0.011940881
9,device,0.009301607
9,deep,0.008637796
9,laser,0.0084770005
9,pathology,0.0072571374
9,uv,0.007246433
9,cell,0.007190285
9,procedure,0.0071356357
9,patient,0.006986145
9,aim,0.0069277645
9,small,0.006427576
9,make,0.0063747894
9,imaging,0.0063093654
9,optical,0.006296105
9,large,0.0062864353
9,light,0.006250363
9,enable,0.006064248
9,process,0.006048866
9,spicule,0.0060335277
9,stone,0.005983567
9,modular,0.0058406335
9,tip,0.0057469415
9,microscopy,0.0056975693
9,platform,0.0056819865
9,remove,0.005596447
9,development,0.0055214004
9,automate,0.0053483536
9,molecule,0.005307986
9,slide,0.0049844063
10,propose,0.018283691
10,tissue,0.011583906
10,procedure,0.009413501
10,cost,0.008891968
10,probe,0.008022711
10,treatment,0.007992065
10,sufficiently,0.0077742334
10,plane,0.00774609
10,low,0.0070357476
10,design,0.0066921487
10,none,0.006426172
10,strong,0.0062307725
10,fit,0.0060205623
10,colonoscope,0.005987167
10,seroma,0.00570041
10,endoscopy,0.005141724
10,remove,0.00504573
10,adhesion,0.0047686137
10,adhesive,0.004768591
10,abdominoplasty,0.0047685835
10,cutaneous,0.0047671883
10,vessel,0.004508591
10,also,0.0044548633
10,radial,0.004362077
10,toxic,0.004204621
10,laser,0.003990153
10,aqueous,0.0038367456
10,evaluate,0.0038235663
10,pathway,0.003409225
10,justification,0.003284331
11,imaging,0.015310584
11,image,0.012962751
11,system,0.0110442825
11,device,0.011008911
11,source,0.006296895
11,care,0.005991472
11,allow,0.005877692
11,prototype,0.0050648074
11,perform,0.004975457
11,study,0.004971991
11,test,0.0047634463
11,software,0.0047510234
11,method,0.00472326
