topic,keyword,importance
1,pain,0.021235136
1,treatment,0.018211547
1,wound,0.015955655
1,acne,0.015536899
1,endolysin,0.013035275
1,patient,0.012051602
1,activity,0.0113096675
1,follow,0.01083507
1,biofilm,0.010551508
1,most,0.010407178
1,matrix,0.01031384
1,day,0.0103096925
1,treat,0.01024801
1,stimulation,0.008900337
1,current,0.008674581
1,common,0.008657433
1,bacteria,0.008445354
1,antibiotic,0.007881412
1,brain,0.0077359215
1,improve,0.006945012
1,change,0.0069049885
1,limit,0.0068044392
1,contact,0.006640751
1,therapy,0.0065705953
1,population,0.006515633
1,part,0.0062094284
1,induce,0.006112689
1,assessment,0.006100964
1,focus,0.006024685
1,function,0.0057867323
2,save,0.01313717
2,benchmark,0.009344287
2,musc,0.0055344943
2,pipeline,0.004696379
2,dysfunction,0.004260103
2,rlt,0.0041937893
2,senescent,0.0033976785
2,die,0.003391925
2,intra,0.0033560726
2,rtl,0.0028516133
2,circulatory,0.0028509845
2,actionable,0.0028069403
2,ssc,0.0020943221
2,screening,0.0017480842
2,continual,0.0015088117
2,creased,0.0015088066
2,lectively,0.0015088057
2,ly,0.0015088017
2,contractile,0.001508795
2,muscle_weakness,0.0015087937
2,dysfunctional,0.0015087831
2,lar,0.001508778
2,senescence,0.0015087774
2,chow,0.0015087605
2,se,0.0015087486
2,mitochondrial_bioenergetic,0.0015087193
2,admix,0.0015086764
2,translationally_relevant,0.0015086422
2,overexpression,0.0015085618
2,diaphragm,0.0015084611
3,defect,0.021286834
3,tendon,0.019516457
3,enthesis,0.013052166
3,native,0.013034416
3,device,0.011022754
3,property,0.010033218
3,disc,0.0097011095
3,insight,0.009106708
3,material,0.008012261
3,vitiligo,0.007852434
3,integrate,0.0074866666
3,mimic,0.0072347727
3,project,0.007112582
3,wearable,0.006414737
3,microfracture,0.0063109756
3,restore,0.006271863
3,biomechanical,0.005982734
3,biomechanic,0.0059633944
3,datum,0.0059483736
3,reinforce,0.005650157
3,cage,0.005348683
3,ichthyosis,0.0053261444
3,movement,0.0050270474
3,tension,0.004931264
3,print_titanium,0.0049312552
3,physiological,0.0048774392
3,world,0.00480504
3,scaffold,0.0047703227
3,strength,0.004762802
3,muscle,0.004741957
4,spine,0.016387891
4,surgery,0.01561847
4,adhesion,0.013197951
4,permeation,0.013124516
