topic,keyword,importance
1,health,0.018324312
1,treatment,0.015296149
1,intervention,0.0129770255
1,mental,0.012763219
1,care,0.0108033875
1,youth,0.010735438
1,training,0.009606408
1,depression,0.0076357317
1,app,0.006359815
1,provider,0.005868733
1,support,0.0057190666
1,service,0.005311709
1,trial,0.0051530562
1,parent,0.00509024
1,patient,0.0050098198
1,base,0.004812844
1,child,0.004773549
1,outcome,0.0047624046
1,skill,0.004365745
1,need,0.004342963
1,implementation,0.0043166424
1,evidence,0.004186047
1,suicide,0.004133523
1,family,0.0040364726
1,user,0.0040016146
1,reduce,0.003934013
1,test,0.0039234553
1,conduct,0.0037844314
1,work,0.0037630515
1,practice,0.0037306275
2,image,0.019805975
2,patient,0.017174715
2,cell,0.015061345
2,brain,0.013712946
2,scan,0.012539502
2,head_motion,0.010481122
2,motion,0.009764
2,information,0.009251708
2,more,0.00924699
2,response,0.00843898
2,time,0.008174659
2,adjuvant,0.007911469
2,vaccine,0.007683346
2,technology,0.007613067
2,provide,0.007302793
2,real,0.006831674
2,make,0.006494442
2,system,0.006491626
2,trimer,0.006215463
2,acquire,0.005313347
2,mri,0.0051676044
2,antibody,0.0050591202
2,cost,0.005014845
2,goal,0.0049183923
2,non,0.004836478
2,too,0.004825229
2,receptor,0.004782091
2,target,0.004601264
2,safe,0.0045810584
2,peptide,0.004548374
3,child,0.013080262
3,system,0.012731137
3,patient,0.007741173
3,tool,0.0073243827
3,datum,0.0063539403
3,brain,0.0063159307
3,treatment,0.00605404
3,target,0.0059386897
3,functional,0.0054101427
3,early,0.005401453
3,approach,0.0053542387
3,base,0.0050499123
3,well,0.004903941
3,individual,0.004886133
3,method,0.0047977553
3,placement,0.004584918
3,cost,0.004494725
3,model,0.004449174
3,therapy,0.00438467
3,set,0.004117319
3,year,0.0038606338
3,assessment,0.0038131692
3,require,0.0037665875
3,identify,0.0036456014
3,however,0.0035476815
3,machine_learning,0.0035234438
3,success,0.0035010485
3,study,0.003466634
3,performance,0.0034363063
3,more,0.0033891813
4,array,0.015682133
4,recording,0.013350094
4,sensor,0.013145557
4,neural,0.012671938
4,electrode,0.011504328
4,implant,0.010209515
4,study,0.008600843
4,research,0.008545818
4,advanced,0.0077538714
4,device,0.007329058
4,brain,0.0072554597
4,neuroscience,0.0060813017
4,select,0.0058350135
4,stimulation,0.0057425145
4,animal,0.005681276
4,design,0.0051120617
4,tool,0.004965886
4,human,0.0048433617
4,effect,0.004759452
4,response,0.0047201463
4,wireless,0.004596974
4,complex,0.0042746738
4,cable,0.004205559
4,aim,0.0038282836
4,tissue,0.0038118167
4,small,0.0037580808
4,propose,0.0036934111
4,long_term,0.0036786222
4,setup,0.0036490425
4,headstage,0.0035573603
5,clinical,0.01361491
5,patient,0.012684775
5,adult,0.009062237
5,system,0.008730255
5,brain,0.008508886
5,project,0.0075199185
5,adherence,0.006444793
5,imaging,0.006438771
5,neonatal,0.0061864387
5,research,0.006065783
5,establish,0.0059729056
5,support,0.005915989
5,care,0.0059014913
5,goal,0.005810687
5,safe,0.0057887677
5,hospital,0.0052719647
5,test,0.0052345404
5,validate,0.005179472
5,human,0.004991495
5,risk,0.004915297
5,detection,0.004685581
5,screening,0.004636441
5,low,0.0042394265
5,pediatric,0.0040845512
5,monitoring,0.003696725
5,exist,0.0036302467
5,functional,0.0036249673
5,image,0.0033211973
5,unit,0.0033093358
5,new,0.003308237
6,brain,0.027254416
6,imaging,0.014722851
6,neuron,0.011077918
6,high,0.010191387
6,technology,0.008356994
6,neuronal,0.008175629
6,cell,0.008000627
6,activity,0.0077538644
6,drug,0.0076510115
6,new,0.0073480546
6,human,0.0071166423
6,novel,0.0066635213
6,target,0.006614623
6,resolution,0.0066065197
6,image,0.006298331
6,tissue,0.0062557887
6,speed,0.0057748393
6,function,0.00559856
6,microscope,0.005380846
6,disease,0.0053730635
6,assay,0.005079872
6,single,0.004728309
6,neuroscience,0.0045660594
6,signal,0.0044441754
6,software,0.0043814243
6,compound,0.004372273
6,study,0.0043292786
6,therapeutic,0.004302062
6,circuit,0.004290831
6,demonstrate,0.00428295
7,system,0.017288694
7,device,0.016521651
7,high,0.01041448
7,integrate,0.010156956
7,datum,0.008435731
7,probe,0.00825447
7,platform,0.007911349
7,time,0.007559527
7,quality,0.0075015556
7,stimulation,0.007381276
7,design,0.006511197
7,study,0.006132833
7,animal,0.0060536745
7,site,0.0059305523
7,solution,0.0058909794
7,model,0.0058808695
7,patient,0.005446645
7,recording,0.0054254583
7,enable,0.005404539
7,interface,0.005202473
7,closed_loop,0.005199376
7,automate,0.005046757
7,proposal,0.0048951334
7,analysis,0.004890021
7,control,0.0048678913
7,cloud,0.0046842266
7,specific,0.0046826852
7,channel,0.004669076
7,associate,0.0046439157
7,record,0.004628383
