topic,keyword,importance
1,drug,0.032113086
1,cell,0.01610074
1,platform,0.009003845
1,assay,0.008955839
1,model,0.008075857
1,development,0.007940629
1,disease,0.0073473253
1,compound,0.0071095238
1,human,0.00691335
1,receptor,0.006112946
1,lead,0.006014718
1,molecule,0.0053320723
1,screening,0.0051690447
1,target,0.0049740355
1,gene,0.0048424266
1,inhibitor,0.004639705
1,throughput,0.0044335625
1,enzyme,0.0042680865
1,therapeutic,0.004221438
1,screen,0.0041592047
1,discovery,0.0040814425
1,well,0.0040486776
1,enable,0.003963357
1,new,0.0038939514
1,efficacy,0.0038805204
1,stem,0.0037415943
1,clinical,0.0036213882
1,demonstrate,0.0035306881
1,small,0.0035083552
1,treatment,0.003381221
2,patient,0.015698992
2,device,0.0130785415
2,clinical,0.010376549
2,fiber,0.008081305
2,chip,0.0072232145
2,research,0.007136313
2,blood,0.0069862264
2,cell,0.0064223045
2,kidney,0.0056778155
2,model,0.004851156
2,trial,0.0047084987
2,include,0.0046814214
2,protein,0.004556497
2,microfluidic,0.0043746717
2,study,0.004250293
2,pdms,0.004137672
2,health,0.0040417253
2,implement,0.0038595793
2,test,0.0038371184
2,kinase,0.0037877148
2,work,0.0037071863
2,community,0.0036334533
2,feature,0.0033052696
2,medical,0.0033034359
2,evaluate,0.0031978397
2,pediatric,0.0031720055
2,therapy,0.0030746527
2,specific,0.0028698687
2,culture,0.0028246993
2,user,0.002766669
3,delivery,0.01352525
3,protein,0.011807105
3,technology,0.007985807
3,gene,0.007783964
3,platform,0.0070681786
3,target,0.0066329637
3,system,0.006101884
3,datum,0.0057568112
3,high,0.0057441066
3,disease,0.0056295735
3,therapeutic,0.0053346273
3,assay,0.0042703007
3,cell,0.004205691
3,drug,0.0040205223
3,discovery,0.004008256
3,large,0.0038498347
3,base,0.0037732278
3,tissue,0.0037164728
3,patient,0.0036143295
3,time,0.0033446653
3,therapy,0.003329339
3,cargo,0.0031875244
3,approach,0.0031466722
3,formulation,0.0031035668
3,sensor,0.0029987656
3,offer,0.0029614868
3,peptide,0.002861889
3,real,0.0027221276
3,program,0.0027140446
3,type,0.002678262
4,cell,0.015691856
4,biologic,0.009150948
4,system,0.009127835
4,liver,0.0090072565
4,production,0.007916301
4,therapy,0.0071503846
4,vector,0.0069217286
4,technology,0.006873233
4,single,0.0065049864
4,product,0.0057495553
4,cost,0.005632953
4,sample,0.0049297847
4,manufacturing,0.004490358
4,complex,0.0044733584
4,reduce,0.004249097
4,prototype,0.0042440486
4,such,0.004224998
4,other,0.0041347435
4,particle,0.004117496
4,therapeutic,0.004061278
4,induce,0.003991887
4,time,0.0039700074
4,need,0.0039483644
4,device,0.003811941
4,virus,0.0037533292
4,gene,0.0037523378
4,integrate,0.0037372701
4,process,0.0036899045
4,aim,0.0036107926
4,study,0.0035524801
5,scale,0.00833121
5,continuous,0.008133141
5,cell,0.007251218
5,flow,0.0057763467
5,process,0.0054965075
5,video,0.0053235297
5,chemical,0.0051181875
5,mixture,0.0049205385
5,manufacturing,0.0044663437
5,enhance,0.0043269317
5,crystallization,0.0042390763
5,teleconsent,0.004085071
5,therapeutic,0.004059617
5,physician,0.004002593
5,first,0.003987957
5,information,0.003922792
5,nucleation,0.003858074
5,manufacture,0.003764407
5,training,0.0036204963
5,interface,0.0035437588
5,incubator,0.0035000835
5,research,0.0034206323
5,therapy,0.0033816376
5,oligonucleotide,0.003377803
5,development,0.0033500902
5,medical,0.0031913347
5,surface,0.0030470002
5,remote,0.00303254
5,mrna,0.00301751
5,time,0.002945466
