topic,keyword,importance
1,drug,0.05336222
1,cell,0.022616956
1,assay,0.01598237
1,model,0.0153024485
1,disease,0.013375587
1,development,0.012135266
1,platform,0.012048792
1,compound,0.0095626945
1,lead,0.009430593
1,gene,0.009402375
1,screening,0.008866165
1,throughput,0.008495284
1,human,0.008375715
1,therapeutic,0.00812689
1,discovery,0.0075512803
1,culture,0.0074494374
1,screen,0.007367984
1,target,0.007030464
1,new,0.006619221
1,stem,0.006611459
1,enable,0.006535465
1,enzyme,0.0063056443
1,associate,0.00622153
1,efficacy,0.00604382
1,well,0.0060112104
1,exist,0.0057527763
1,novel,0.005480638
1,inhibitor,0.0053954655
1,computational,0.005374171
1,approach,0.005255696
2,chip,0.049045265
2,kidney,0.033719152
2,cell,0.027801707
2,human,0.017580338
2,drug,0.017211786
2,model,0.016923763
2,clearance,0.014276561
2,proximal_tubule,0.013906505
2,fluid,0.01185432
2,secretion,0.0113079455
2,pre,0.010912286
2,live,0.010487801
2,specific,0.0101524
2,application,0.009806184
2,propose,0.0097634755
2,assay,0.00927694
2,commercialize,0.009237094
2,fail,0.008878553
2,sufficient,0.008756029
2,precise,0.008618337
2,insight,0.008568531
2,phase,0.008144988
2,qualify,0.007927223
2,transporter,0.007845446
2,conventional,0.007796944
2,compound,0.0070937453
2,assess,0.007079045
2,order,0.0066843587
2,sampling,0.0065691303
2,function,0.0065279924
3,datum,0.030471396
3,drug,0.02011378
3,base,0.017004084
3,release,0.016027797
3,candidate,0.01261158
3,patient,0.012340739
3,large,0.01116678
3,make,0.010807948
3,care,0.010554987
3,clinical,0.0099769505
3,peptide,0.009824811
3,propose,0.009503353
3,lead,0.009213516
3,compound,0.008923004
3,value,0.008059392
3,stage,0.007320293
3,decision,0.007222438
3,more,0.0071701743
3,problem,0.0070093726
3,format,0.006789274
3,list,0.0066958736
3,pipeline,0.0066627716
3,browser,0.0065652984
3,intuitive,0.006563239
3,series,0.006553733
3,health,0.006515697
3,healthcare,0.0062061558
3,epithelial,0.0057417024
3,well,0.005674671
3,especially,0.005540571
4,scale,0.014370147
4,design,0.013989779
4,product,0.013256615
4,base,0.013228726
4,aim,0.012540289
4,achieve,0.012182745
4,time,0.012102828
4,structural,0.0110510485
4,other,0.010498462
4,muscle,0.010251613
4,level,0.009330047
4,study,0.009167824
4,allow,0.008716843
4,patient,0.00850076
4,method,0.008366632
4,risk,0.007906099
4,ability,0.0077370405
4,approach,0.0076950635
4,improve,0.0072712647
4,dose,0.007157233
4,transduction,0.0069431504
4,project,0.0069097625
4,outcome,0.006755359
4,response,0.0067400844
4,gene,0.0063103465
4,batch,0.006236362
4,mouse,0.006168395
4,vector,0.0060471874
4,enhance,0.0059692212
4,more,0.0058331345
5,chemical,0.03670056
5,mixture,0.030853406
5,help,0.019143658
5,recognize,0.018026095
5,first,0.016525278
5,scientist,0.015321058
5,information,0.013638848
5,reagent,0.012521272
5,format,0.011973778
5,standard,0.011572059
5,disseminate,0.010243895
5,software,0.010164596
5,individual,0.009818741
5,minchi,0.00901514
5,discover,0.008975513
5,accurately,0.008878953
5,safety,0.008581153
5,quickly,0.008565394
5,convert,0.0084788995
5,represent,0.008105093
5,laboratory,0.0076418547
5,regulate,0.0075529898
5,necessary,0.0075468225
5,structure,0.007469089
5,description,0.007368507
5,industry,0.0071211588
5,award,0.0069650477
5,purpose,0.006925554
5,hepatic,0.0068994025
5,specialty,0.0068371226
6,dtx,0.029480277
6,conjugate,0.027737666
6,sirna,0.025095733
6,activity,0.014313832
6,expression,0.014133485
6,peptide,0.012390433
6,level,0.0108083915
6,hypoxic,0.010385324
6,repress_mrna,0.010303553
6,therapeutic,0.009549676
6,chamber,0.009425093
6,different,0.009308778
6,thus,0.009005568
6,pump,0.008914032
6,liver,0.008889696
6,relative,0.008788616
6,vivo,0.0083871195
6,delivery,0.008332976
6,air,0.007816059
6,muscle,0.00745128
6,cholesterol,0.007447279
6,cap,0.007317678
6,switch,0.007179499
6,likely,0.0071079475
6,gas,0.007046035
6,potent,0.007036948
6,stem,0.0069667427
6,enhance,0.006797408
6,widespread,0.006541148
6,mrna,0.0061864685
7,cell,0.046783224
7,production,0.025307847
7,vector,0.016800728
7,increase,0.013166923
7,therapy,0.012042034
7,cost,0.011844947
7,virus,0.011711339
7,year,0.011662382
7,vaccine,0.011206682
7,cancer,0.0110862255
7,gene,0.009451922
7,viral,0.009280035
7,single,0.009163222
7,base,0.009106579
7,speed,0.007728214
7,great,0.007409701
7,delivery,0.00732627
7,culture,0.006662209
7,current,0.0065069916
7,currently,0.00648358
7,understanding,0.0064466996
7,gene_editing,0.0062725046
7,method,0.0057656816
7,biology,0.005689881
