topic,keyword,importance
1,drug,0.03853742
1,cell,0.022513345
1,platform,0.012191525
1,human,0.009796306
1,disease,0.009782665
1,model,0.009349425
1,development,0.008320667
1,assay,0.008238369
1,lead,0.007226367
1,throughput,0.006219179
1,gene,0.0061952057
1,clinical,0.0061337277
1,screening,0.0061095315
1,therapeutic,0.00575302
1,well,0.005691799
1,compound,0.0053228796
1,efficacy,0.0051031346
1,enable,0.0047862646
1,discovery,0.0047806096
1,treatment,0.0046670833
1,screen,0.00445462
1,stem,0.0044238977
1,target,0.0043956847
1,response,0.004368386
1,new,0.0042432114
1,associate,0.004157382
1,inhibitor,0.004084195
1,system,0.003991951
1,animal,0.003922289
1,identify,0.0037596358
2,cell,0.021503797
2,chip,0.011984157
2,protein,0.009337493
2,kidney,0.008300872
2,particle,0.008006159
2,culture,0.006400496
2,accurate,0.0063713286
2,model,0.0062640216
2,measurement,0.006105667
2,complex,0.005743354
2,kinase,0.0057348814
2,specific,0.0056624287
2,work,0.0054123257
2,size,0.005259315
2,assay,0.005247901
2,human,0.0052139615
2,meet,0.0047297566
2,biological,0.0046218564
2,need,0.0046006967
2,drug,0.004562605
2,load,0.0044991937
2,feature,0.003959939
2,pre,0.003930611
2,regulate,0.003729885
2,function,0.003715615
2,concentration,0.0036777735
2,require,0.0036746906
2,production,0.0036606023
2,engineer,0.0035554843
2,phase,0.0034605053
3,delivery,0.024643566
3,target,0.0116706975
3,gene,0.010706716
3,platform,0.009993848
3,high,0.009889866
3,technology,0.009079613
3,therapeutic,0.008839852
3,protein,0.008744064
3,disease,0.0084077995
3,drug,0.00833175
3,assay,0.0065886937
3,time,0.0065202983
3,system,0.0064923065
3,cargo,0.006395904
3,formulation,0.0060013775
3,tissue,0.0055527785
3,vivo,0.0053421804
3,detection,0.0052000755
3,sensor,0.0051728766
3,genome,0.0051727276
3,genetic,0.0051662456
3,discovery,0.004994532
3,therapy,0.0049379794
3,deliver,0.0049175373
3,program,0.0049105757
3,potential,0.0048016375
3,injection,0.004670635
3,throughput,0.0045272377
3,gene_editing,0.004494459
3,peptide,0.0044116345
4,biologic,0.018922687
4,liver,0.014595839
4,product,0.010315462
4,induce,0.007543164
4,prototype,0.007453019
4,device,0.0074197766
4,injury,0.007326082
4,sample,0.0070655593
4,other,0.0065197796
4,design,0.006311267
4,such,0.0061687063
4,cause,0.0057076206
4,aim,0.005643035
4,cell,0.0055123246
4,high,0.0053840256
4,study,0.005321781
4,achieve,0.0050923754
4,structural,0.0047688703
4,therapy,0.004688814
4,trial,0.004580561
4,project,0.004475038
4,multiplexed,0.0044349153
4,simulation,0.00440797
4,need,0.004364734
4,test,0.004354001
4,detection,0.0043231607
4,exosuit,0.0043188888
4,assessment,0.0042560752
4,single,0.0042444663
4,level,0.004158507
5,chemical,0.01443742
5,cell,0.013962462
5,oligonucleotide,0.01323356
5,mixture,0.01225753
5,therapy,0.010015476
5,first,0.0087947445
5,human,0.007781797
5,safety,0.0064265137
5,recognize,0.0059625935
5,therapeutic,0.005939459
5,efficacy,0.0055823377
5,tumor,0.005366677
5,format,0.004838577
5,deliver,0.004837469
5,study,0.0046500755
5,information,0.0044782055
5,overcome,0.0043964647
5,second,0.0043825456
5,minchi,0.0043090507
5,survival,0.0043082796
5,hepatic,0.0041650645
5,airway,0.0040770466
5,support,0.0037792388
5,splicing,0.003778041
5,problem,0.0037621376
5,demonstrate,0.003633355
5,great,0.0035881405
5,description,0.0035292653
5,software,0.003525867
5,represent,0.003475426
6,patient,0.02078536
6,fiber,0.014512244
6,blood,0.013502446
6,enable,0.008470478
6,device,0.00823703
6,therapy,0.0076835104
6,activity,0.007625943
6,include,0.007521586
6,muscle,0.007424148
6,protein,0.0065326286
6,neuron,0.006532202
6,aim,0.0059508407
6,compound,0.005738836
6,pediatric,0.0054376326
6,medical,0.005395293
6,evaluate,0.0053284257
6,clinical,0.0053226114
6,enzyme,0.0053003016
6,study,0.004945097
6,dtx,0.0048719645
6,expression,0.0048651653
6,protodrug,0.0048380126
6,trial,0.0047092917
6,covalent,0.004647596
6,sirna,0.004572413
6,conjugate,0.004462396
6,dysfunction,0.004340338
6,volume,0.0043195467
6,target,0.0042256108
6,highly,0.0042056767
7,cell,0.014654329
7,research,0.011815909
7,process,0.011251085
7,production,0.010260669
7,scale,0.008884719
7,manufacturing,0.008313677
7,health,0.007853091
7,vaccine,0.006884168
7,base,0.006753837
7,patient,0.006508161
7,development,0.005692045
7,vector,0.005613312
7,technology,0.0055717486
7,care,0.005142259
7,cost,0.0050660097
7,pdms,0.004721119
7,condition,0.0046696886
7,cancer,0.004590913
7,implement,0.0045350385
7,microfluidic,0.004516296
7,year,0.004512131
