topic,keyword,importance
1,drug,0.02873825
1,cell,0.016942596
1,assay,0.009158845
1,model,0.007821514
1,human,0.0077211834
1,platform,0.0072001386
1,disease,0.006934981
1,development,0.0069147465
1,compound,0.0068696486
1,target,0.005898544
1,lead,0.005350002
1,receptor,0.0053060153
1,gene,0.005221857
1,protein,0.00508391
1,molecule,0.0048087733
1,screening,0.004513172
1,inhibitor,0.004358433
1,discovery,0.0041645635
1,enable,0.0040296493
1,therapeutic,0.0039010134
1,screen,0.0038340432
1,throughput,0.0038273842
1,well,0.003824706
1,enzyme,0.003812398
1,study,0.0036920018
1,demonstrate,0.0036545743
1,clinical,0.0035270515
1,efficacy,0.0034492074
1,stem,0.003444606
1,new,0.0034311195
2,patient,0.014362228
2,device,0.0106192175
2,research,0.0076254234
2,clinical,0.007484674
2,fiber,0.0061513865
2,blood,0.005618563
2,chip,0.004867621
2,trial,0.004545517
2,medical,0.004240455
2,kidney,0.0041056033
2,cell,0.0040171556
2,datum,0.003797225
2,user,0.0034434122
2,health,0.0034116579
2,test,0.0033752378
2,care,0.0032863116
2,pdms,0.0031397406
2,implement,0.003108171
2,microfluidic,0.0030852873
2,study,0.0030478097
2,include,0.0029481815
2,video,0.0028931662
2,kinase,0.002884818
2,community,0.0028675287
2,model,0.0028041515
2,tool,0.0027625877
2,remote,0.002721809
2,image,0.0024415243
2,rural,0.00242429
2,pediatric,0.002418385
3,delivery,0.011861817
3,system,0.010506697
3,technology,0.008636314
3,biologic,0.0073623834
3,platform,0.0073140543
3,liver,0.007243058
3,protein,0.005937276
3,therapy,0.005439555
3,gene,0.0054200725
3,datum,0.0050357855
3,cell,0.00473376
3,therapeutic,0.0045947586
3,disease,0.0044008894
3,high,0.004351889
3,drug,0.004322453
3,chemical,0.0041645356
3,target,0.0039128736
3,tissue,0.0038708765
3,induce,0.0036864465
3,potential,0.0034280973
3,human,0.0034179841
3,injury,0.0032624116
3,combination,0.0031147848
3,large,0.0030779105
3,assay,0.0030609146
3,time,0.0030410967
3,validate,0.0029879787
3,formulation,0.0029730774
3,cargo,0.00283238
3,deliver,0.002806256
4,cell,0.015385688
4,production,0.009228236
4,vector,0.00867985
4,manufacturing,0.0078075035
4,process,0.0068780105
4,therapeutic,0.006106829
4,single,0.006060755
4,product,0.0058288565
4,technology,0.005365323
4,sample,0.005172865
4,protein,0.005027979
4,scale,0.0049962485
4,therapy,0.0046485323
4,cost,0.00447068
4,particle,0.0044071097
4,gene,0.0042234254
4,yield,0.0041904445
4,complex,0.004186096
4,virus,0.0041501084
4,continuous,0.004085465
4,need,0.004027093
4,vaccine,0.004025861
4,prototype,0.0038837406
4,flow,0.003829902
4,time,0.0037882335
4,manufacture,0.003739927
4,method,0.003689706
4,system,0.003655521
4,base,0.0036550271
4,enhance,0.003432957
