topic,keyword,importance
1,device,0.022320446
1,chemical,0.020467205
1,skin,0.01659955
1,mercury,0.015353176
1,monitor,0.014748064
1,many,0.012884575
1,cancer,0.012758815
1,small,0.012721843
1,thm,0.011973994
1,exposure,0.011416268
1,most,0.011352156
1,industry,0.010837772
1,uv,0.01006587
1,include,0.009860635
1,medical,0.009025172
1,datum,0.008930461
1,aop,0.008771875
1,monitoring,0.008642402
1,individual,0.008271925
1,selectivity,0.008138822
1,human,0.007841077
1,affordable,0.0074883215
1,price,0.0070312577
1,data,0.0069311815
1,improve,0.006751461
1,time,0.0066241985
1,event,0.0064146146
1,fully,0.006298088
1,wtp,0.0055931443
1,protein,0.0053894934
2,model,0.031429756
2,cell,0.02830876
2,human,0.021703305
2,toxicity,0.01865946
2,chemical,0.017060805
2,animal,0.015538895
2,assay,0.012645053
2,compound,0.011456404
2,drug,0.011300214
2,tissue,0.0107223075
2,testing,0.010377526
2,culture,0.010121099
2,response,0.009937085
2,assessment,0.009343419
2,organoid,0.008649853
2,screening,0.0074280724
2,liver,0.00733488
2,datum,0.0072662104
2,test,0.0071503865
2,analysis,0.007101252
2,platform,0.0070638345
2,toxicology,0.0069085592
2,throughput,0.006700592
2,approach,0.006307202
2,predict,0.0061097927
2,vivo,0.0059128106
2,method,0.005713967
2,validate,0.005466339
2,high,0.005385957
2,regulatory,0.005296904
3,worker,0.028917037
3,disruption,0.022350479
3,age,0.018396767
3,recruit,0.017243855
3,study,0.015404506
3,variability,0.015076263
3,campaign,0.014400915
3,essential,0.014010554
3,pandemic,0.012449798
3,audience,0.011936377
3,column,0.011120305
3,specific,0.010040074
3,just,0.009731814
3,formative,0.009432875
3,proactively,0.008126965
3,urgent,0.008038658
3,training,0.0076228604
3,encourage,0.0074177305
3,organization,0.0073961895
3,many,0.007361591
3,behavior,0.0073438166
3,gas_chromatography,0.0072964276
3,regularly,0.0072850804
3,adapt,0.0072826063
3,time,0.0070729298
3,coronavirus,0.006707478
3,aid,0.0065009207
3,manage,0.00634814
3,comprehensive,0.00627719
3,resistance,0.005792284
4,air_pollution,0.051771194
4,determine,0.027217356
4,premature,0.015212659
4,link,0.013101341
4,kidney,0.010816527
4,renal,0.0104851145
4,carcinogenic,0.009355919
4,mortality,0.009284536
4,respiratory_tract,0.009284395
4,µm,0.009013191
4,asset,0.007651486
4,drive,0.0070908065
4,basal,0.0069723693
4,vasculature,0.0069535794
4,save,0.0059384066
4,carcinogen,0.005555861
4,procarcinogen,0.005262881
4,nasal,0.0052618952
4,wish,0.0035531926
4,offering,0.0035531803
4,nasal_epithelial,0.0035527162
4,nanotoxicology,0.0035526576
4,nasal_cavity,0.003552592
4,aerosolized,0.0035062993
4,aerosolize,0.003469769
4,economical,0.0030866805
4,pulmonary,0.0030424944
4,easy,0.0024637403
4,fraction,0.002051494
4,platform,0.0020160824
5,detection,0.021355838
5,sample,0.013342804
5,low,0.013071337
5,technology,0.012019226
5,analysis,0.010468909
5,voc,0.010276799
5,level,0.010123035
5,scale,0.009939954
5,portable,0.008815825
5,site,0.008526512
5,rapid,0.008334697
5,prototype,0.008227434
5,field,0.008177284
5,release,0.007849474
5,sensor,0.0077363434
5,market,0.007543546
5,zone,0.0075334613
5,remediation,0.0074770185
5,stability,0.00678023
5,commercialization,0.006596358
5,customer,0.006434809
5,phase,0.0063134227
5,increase,0.006188185
5,chronic,0.0058612963
5,accurate,0.0055470294
5,advanced,0.0054890965
5,expensive,0.00514839
5,chip,0.005126158
5,lead,0.00506619
5,overall,0.0050090756
6,effective,0.018700035
6,make,0.011773171
6,sequence,0.008805748
6,assay,0.008615709
6,responder,0.008292107
6,mutation,0.007992921
6,molecule,0.007949932
6,contaminant,0.0077088596
6,most,0.007184162
6,affinity,0.007094947
6,more,0.006710269
6,adsorbent,0.0064118467
6,optimize,0.005888156
6,chemical,0.005576765
6,detect,0.0055101044
6,genotoxicity,0.005255609
6,cancer,0.005254989
6,remediation,0.00515117
6,small,0.005150755
6,product,0.0051311287
6,hour,0.0051010214
6,cost,0.0049825427
6,human,0.0049402094
6,bind,0.0048597874
6,face,0.0048285397
6,tool,0.0048174174
6,pfas,0.004813282
6,only,0.0047487924
6,degradation,0.0046746396
6,contamination,0.0046299305
7,exposure,0.057556596
7,concentration,0.020371959
7,particle,0.0145911295
7,measure,0.012198057
7,metal,0.011787229
7,size,0.011562931
7,market,0.010774498
7,technology,0.009701386
7,aim,0.008812331
7,toxic,0.008211521
7,demonstrate,0.007865533
7,toxicant,0.0077628414
7,nanoparticle,0.007361842
7,mass,0.0070770667
7,sample,0.0067325896
7,complex,0.006573266
7,new,0.0062560486
7,detection,0.006218819
7,cell,0.0061681136
7,mining,0.0061168936
7,amount,0.0060729496
7,potential,0.0060660806
7,represent,0.006006618
7,source,0.005911552
7,solution,0.0056916177
7,target,0.0056510353
7,risk,0.0056020045
7,operation,0.005519571
7,broad,0.0053704455
7,scale,0.0052551115
8,here,0.034808144
8,base,0.027341306
8,drift,0.019180147
8,continuously,0.016927708
8,pluripotent_stem_cell,0.012264524
8,synthetic,0.010658586
8,transformative,0.010606647
8,luciferase,0.010571334
8,program,0.01006334
8,signal,0.009777521
8,serve,0.009709205
8,mapping,0.00882608
8,fund,0.008789413
8,contribute,0.00828396
8,light,0.007894872
8,stem,0.007821422
8,perturbation,0.007093284
8,differentiation,0.00593112
8,middle_school,0.0056167147
