topic,keyword,importance
1,exposure,0.023307681
1,chemical,0.02044956
1,health,0.014249705
1,monitor,0.010733916
1,tool,0.009457958
1,device,0.009274315
1,datum,0.0088873105
1,environmental,0.008882429
1,improve,0.00881183
1,user,0.0075036013
1,test,0.0069679436
1,research,0.0069448655
1,software,0.006326522
1,particle,0.006165707
1,instrument,0.0054630595
1,monitoring,0.0051718857
1,time,0.005163317
1,concentration,0.0048195343
1,community,0.0046831123
1,most,0.004625432
1,mercury,0.0046144826
1,help,0.0045242966
1,industry,0.0044895024
1,cost,0.004309069
1,data,0.004149449
1,web,0.0041057994
1,sensor,0.0040423092
1,cancer,0.004022133
1,risk,0.0040172753
1,individual,0.004004925
2,model,0.024104258
2,cell,0.021245483
2,human,0.016067272
2,toxicity,0.01267867
2,animal,0.010793876
2,chemical,0.010288368
2,datum,0.009906959
2,compound,0.009163502
2,response,0.008963789
2,drug,0.008832255
2,assay,0.00879348
2,test,0.008000477
2,testing,0.0065098195
2,system,0.00613736
2,tissue,0.0059796097
2,culture,0.005965852
2,vivo,0.00557433
2,well,0.005285239
2,organoid,0.0051967115
2,method,0.005135489
2,gene,0.0050655208
2,assessment,0.005039823
2,predict,0.004664726
2,toxicology,0.004612611
2,liver,0.0043638456
2,panel,0.004090438
2,screening,0.0040307306
2,approach,0.003833123
2,enable,0.0036327306
2,genetic,0.003489276
3,datum,0.013855841
3,pcb,0.012293188
3,scale,0.011268817
3,sediment,0.010959597
3,commercial,0.009549876
3,worker,0.009119834
3,space,0.00885069
3,climate_change,0.00856802
3,time,0.0085468795
3,multivariate,0.008210636
3,expert,0.007487401
3,spatial,0.007292807
3,center,0.0072769485
3,method,0.006790572
3,simulator,0.006617937
3,tool,0.0065123257
3,usability,0.0064900294
3,research,0.0064733895
3,support,0.0060119466
3,model,0.005599712
3,available,0.0055692387
3,software,0.005492947
3,pellet,0.00536155
3,user,0.005182879
3,geostatistical,0.0049501257
3,campaign,0.0048322533
3,delay,0.0046295705
3,recruit,0.0045007123
3,investigation,0.0043089543
3,science,0.0042491215
4,air_pollution,0.020549221
4,pm,0.020113654
4,healthcare,0.015851745
4,kit,0.010839612
4,kidney,0.009363087
4,result,0.009189335
4,renal,0.00906247
4,premature,0.008747381
4,monitoring,0.008579107
4,communication,0.0072156787
4,hand,0.0071970182
4,global,0.0071101217
4,vape,0.006776376
4,cigarette,0.0066615506
4,detailed,0.0066264537
4,demonstration,0.0064475853
4,design,0.005747695
4,testing,0.005656675
4,nicotine,0.0056340746
4,column,0.0055746
4,urban,0.0051213717
4,effect,0.0051070913
4,carcinogenic,0.005076038
4,ckd,0.0050466643
4,administer,0.0049660667
4,introduce,0.0048795464
4,platform,0.004816675
4,ease,0.004558222
4,disease,0.0042551747
4,air_pollutant,0.0042014574
5,sample,0.017858312
5,analysis,0.01431391
5,detection,0.014269688
5,exposure,0.014068751
5,technology,0.008718498
5,field,0.007807141
5,accurate,0.0075105196
5,low,0.007478944
5,cost,0.0072673494
5,rapid,0.0066546043
5,site,0.006276005
5,level,0.005969959
5,project,0.005885503
5,sensor,0.005495701
5,measurement,0.005271583
5,portable,0.0052072676
5,phase,0.005108475
5,scale,0.0050980905
5,zone,0.0050273845
5,propose,0.004873228
5,prototype,0.004819286
5,sensitive,0.0047958465
5,biomarker,0.004689292
5,remediation,0.004629038
5,water,0.0045654546
5,commercialization,0.004384964
5,lead,0.004267495
5,platform,0.00423834
5,personal,0.004181268
5,urine,0.004095034
6,training,0.02328354
6,patient,0.0073237326
6,system,0.0060725887
6,trainee,0.0056317407
6,make,0.004973985
6,scenario,0.004857953
6,study,0.004782744
6,field,0.004767143
6,sensor,0.0045302142
6,first,0.004325162
6,more,0.0043195533
6,community,0.0041974178
6,realistic,0.0038518296
6,emergency,0.0038357268
6,responder,0.0037987267
6,exercise,0.0037513813
6,increase,0.0037376108
6,molecule,0.00372788
6,tool,0.0036387339
6,game,0.0036340216
6,team,0.0034417985
6,monitoring,0.0032828092
6,deliver,0.0032489293
6,group,0.003240672
6,propose,0.0032400498
6,poisoning,0.0032259922
6,response,0.0031802433
6,individual,0.0031232152
6,deploy,0.0030842228
6,novel,0.003066003
7,exposure,0.01632767
7,product,0.01613221
7,risk,0.012496954
7,consumer,0.008325923
7,new,0.0068261106
7,air,0.0059660343
7,worker,0.0059576156
7,hazard,0.0058498057
7,market,0.0058395234
7,platform,0.0056463755
7,technology,0.005358256
7,service,0.0053511453
7,measure,0.005054936
7,assessment,0.004809042
7,release,0.0045452714
7,toxic,0.0044539496
7,material,0.004327759
7,present,0.004167097
7,size,0.0040441123
7,work,0.0039990195
7,generate,0.003866707
7,system,0.0038367047
7,enm,0.0038043426
7,other,0.0037218898
7,range,0.003702677
7,concentration,0.0036806217
7,time,0.0036761735
7,sunscreen,0.0035819756
7,equipment,0.0034468598
7,protocol,0.0034156411
8,assay,0.017789314
8,provide,0.012580734
8,information,0.010563311
8,testing,0.009791376
8,throughput,0.009540779
8,program,0.009216044
8,increase,0.008839275
8,current,0.00874174
8,city,0.0086814435
8,high,0.008302943
8,genotoxic,0.008111952
8,platform,0.007275411
8,dna,0.0072355913
8,dnt,0.007104326
8,assessment,0.0069878767
8,chemical,0.006593787
8,analysis,0.0065694763
8,damage,0.0060969805
8,more,0.005784259
8,biomarker,0.0057352954
8,neural,0.005528362
8,cell,0.0053046416
8,here,0.005257627
8,community,0.0052396697
8,project,0.005220586
8,genotoxicity,0.0050997203
8,base,0.005005316
8,screening,0.004744825
8,measurement,0.0046201856
8,air,0.0045466144
9,water,0.028145168
9,lead,0.01706934
9,technology,0.016573902
9,environmental,0.010131409
9,health,0.009442466
9,cost,0.007782225
9,treatment,0.0076001044
9,public,0.0070104124
9,project,0.006602574
9,contaminant,0.006445768
9,drinking_water,0.0064060474
9,device,0.00590509
9,low,0.005645708
9,concentration,0.005589964
9,effective,0.0055124406
9,site,0.0054646772
9,kit,0.005386513
9,performance,0.00535586
9,new,0.0051599876
9,system,0.0051492574
9,activity,0.0048130797
9,level,0.004756114
9,remove,0.004752488
9,testing,0.004614224
9,sorbent,0.004585459
9,contamination,0.0044278074
9,removal,0.004314316
9,process,0.004292437
9,design,0.0042755534
9,base,0.0042008515
